id,label
147061,ship
147062,deer
147063,bird
147064,cat
147065,frog
147066,deer
147067,automobile
147068,ship
147069,horse
147070,bird
147071,deer
147072,horse
147073,dog
147074,truck
147075,cat
147076,frog
147077,horse
147078,frog
147079,dog
147080,frog
147081,truck
147082,deer
147083,airplane
147084,automobile
147085,automobile
147086,frog
147087,airplane
147088,truck
147089,truck
147090,horse
147091,ship
147092,dog
147093,cat
147094,cat
147095,airplane
147096,ship
147097,automobile
147098,horse
147099,bird
147100,deer
147101,bird
147102,deer
147103,automobile
147104,frog
147105,dog
147106,cat
147107,truck
147108,automobile
147109,frog
147110,ship
147111,airplane
147112,cat
147113,ship
147114,cat
147115,cat
147116,ship
147117,cat
147118,truck
147119,deer
147120,frog
147121,automobile
147122,horse
147123,truck
147124,dog
147125,deer
147126,truck
147127,truck
147128,cat
147129,ship
147130,horse
147131,automobile
147132,ship
147133,airplane
147134,cat
147135,truck
147136,ship
147137,ship
147138,cat
147139,cat
147140,dog
147141,ship
147142,cat
147143,cat
147144,cat
147145,cat
147146,frog
147147,frog
147148,cat
147149,ship
147150,dog
147151,cat
147152,frog
147153,deer
147154,frog
147155,frog
147156,automobile
147157,airplane
147158,frog
147159,bird
147160,ship
147161,automobile
147162,ship
147163,automobile
147164,frog
147165,bird
147166,dog
147167,dog
147168,horse
147169,dog
147170,horse
147171,automobile
147172,cat
147173,deer
147174,frog
147175,cat
147176,dog
147177,deer
147178,cat
147179,deer
147180,truck
147181,frog
147182,frog
147183,dog
147184,cat
147185,truck
147186,cat
147187,truck
147188,bird
147189,bird
147190,cat
147191,airplane
147192,frog
147193,dog
147194,dog
147195,dog
147196,cat
147197,ship
147198,ship
147199,bird
147200,horse
147201,frog
147202,airplane
147203,deer
147204,frog
147205,bird
147206,airplane
147207,frog
147208,automobile
147209,deer
147210,deer
147211,horse
147212,deer
147213,truck
147214,cat
147215,airplane
147216,airplane
147217,airplane
147218,airplane
147219,horse
147220,frog
147221,cat
147222,bird
147223,bird
147224,bird
147225,truck
147226,deer
147227,airplane
147228,deer
147229,truck
147230,truck
147231,frog
147232,truck
147233,horse
147234,airplane
147235,airplane
147236,deer
147237,frog
147238,frog
147239,bird
147240,cat
147241,airplane
147242,airplane
147243,ship
147244,bird
147245,frog
147246,cat
147247,bird
147248,bird
147249,deer
147250,airplane
147251,horse
147252,deer
147253,automobile
147254,bird
147255,frog
147256,bird
147257,bird
147258,automobile
147259,automobile
147260,ship
147261,frog
147262,cat
147263,airplane
147264,frog
147265,automobile
147266,frog
147267,cat
147268,horse
147269,frog
147270,dog
147271,truck
147272,automobile
147273,bird
147274,frog
147275,bird
147276,frog
147277,automobile
147278,automobile
147279,deer
147280,cat
147281,frog
147282,airplane
147283,truck
147284,deer
147285,frog
147286,ship
147287,cat
147288,truck
147289,airplane
147290,truck
147291,automobile
147292,horse
147293,deer
147294,truck
147295,cat
147296,frog
147297,horse
147298,ship
147299,ship
147300,bird
147301,truck
147302,truck
147303,ship
147304,truck
147305,cat
147306,truck
147307,truck
147308,deer
147309,bird
147310,bird
147311,ship
147312,bird
147313,bird
147314,cat
147315,bird
147316,airplane
147317,bird
147318,horse
147319,ship
147320,airplane
147321,frog
147322,automobile
147323,horse
147324,automobile
147325,bird
147326,airplane
147327,dog
147328,deer
147329,deer
147330,bird
147331,frog
147332,deer
147333,frog
147334,truck
147335,horse
147336,horse
147337,automobile
147338,bird
147339,bird
147340,frog
147341,frog
147342,horse
147343,dog
147344,frog
147345,ship
147346,truck
147347,deer
147348,cat
147349,dog
147350,deer
147351,airplane
147352,frog
147353,bird
147354,frog
147355,airplane
147356,cat
147357,airplane
147358,airplane
147359,truck
147360,horse
147361,frog
147362,ship
147363,truck
147364,bird
147365,dog
147366,truck
147367,bird
147368,bird
147369,ship
147370,bird
147371,horse
147372,bird
147373,dog
147374,frog
147375,bird
147376,airplane
147377,airplane
147378,horse
147379,bird
147380,truck
147381,airplane
147382,automobile
147383,frog
147384,deer
147385,bird
147386,bird
147387,airplane
147388,airplane
147389,frog
147390,horse
147391,cat
147392,dog
147393,dog
147394,dog
147395,frog
147396,deer
147397,horse
147398,ship
147399,horse
147400,frog
147401,deer
147402,ship
147403,bird
147404,cat
147405,deer
147406,automobile
147407,bird
147408,cat
147409,bird
147410,cat
147411,frog
147412,frog
147413,cat
147414,truck
147415,frog
147416,truck
147417,airplane
147418,truck
147419,cat
147420,truck
147421,deer
147422,dog
147423,cat
147424,frog
147425,dog
147426,bird
147427,bird
147428,truck
147429,bird
147430,deer
147431,airplane
147432,ship
147433,ship
147434,automobile
147435,airplane
147436,deer
147437,dog
147438,bird
147439,ship
147440,ship
147441,automobile
147442,automobile
147443,truck
147444,dog
147445,automobile
147446,frog
147447,truck
147448,frog
147449,bird
147450,ship
147451,cat
147452,frog
147453,cat
147454,deer
147455,deer
147456,deer
147457,frog
147458,bird
147459,truck
147460,automobile
147461,ship
147462,frog
147463,cat
147464,bird
147465,bird
147466,deer
147467,cat
147468,horse
147469,airplane
147470,airplane
147471,deer
147472,truck
147473,frog
147474,cat
147475,deer
147476,cat
147477,truck
147478,airplane
147479,frog
147480,frog
147481,deer
147482,bird
147483,frog
147484,frog
147485,cat
147486,bird
147487,frog
147488,bird
147489,frog
147490,airplane
147491,airplane
147492,airplane
147493,truck
147494,airplane
147495,truck
147496,dog
147497,bird
147498,airplane
147499,ship
147500,frog
147501,ship
147502,frog
147503,truck
147504,dog
147505,airplane
147506,airplane
147507,ship
147508,airplane
147509,cat
147510,frog
147511,airplane
147512,ship
147513,automobile
147514,truck
147515,truck
147516,cat
147517,cat
147518,automobile
147519,bird
147520,horse
147521,ship
147522,frog
147523,horse
147524,airplane
147525,deer
147526,bird
147527,bird
147528,deer
147529,airplane
147530,automobile
147531,dog
147532,truck
147533,horse
147534,deer
147535,frog
147536,frog
147537,frog
147538,airplane
147539,frog
147540,automobile
147541,automobile
147542,airplane
147543,airplane
147544,frog
147545,cat
147546,horse
147547,truck
147548,truck
147549,horse
147550,truck
147551,airplane
147552,frog
147553,dog
147554,automobile
147555,airplane
147556,bird
147557,airplane
147558,frog
147559,airplane
147560,truck
147561,airplane
147562,airplane
147563,truck
147564,frog
147565,deer
147566,frog
147567,truck
147568,deer
147569,automobile
147570,cat
147571,horse
147572,truck
147573,automobile
147574,bird
147575,airplane
147576,airplane
147577,automobile
147578,bird
147579,cat
147580,deer
147581,deer
147582,cat
147583,cat
147584,cat
147585,bird
147586,bird
147587,dog
147588,truck
147589,dog
147590,cat
147591,dog
147592,cat
147593,dog
147594,horse
147595,airplane
147596,cat
147597,airplane
147598,ship
147599,truck
147600,deer
147601,cat
147602,deer
147603,bird
147604,cat
147605,horse
147606,ship
147607,cat
147608,airplane
147609,cat
147610,automobile
147611,horse
147612,frog
147613,cat
147614,frog
147615,automobile
147616,deer
147617,truck
147618,deer
147619,deer
147620,truck
147621,deer
147622,frog
147623,ship
147624,cat
147625,frog
147626,deer
147627,airplane
147628,deer
147629,bird
147630,deer
147631,automobile
147632,frog
147633,bird
147634,ship
147635,bird
147636,bird
147637,dog
147638,dog
147639,airplane
147640,truck
147641,dog
147642,truck
147643,airplane
147644,bird
147645,bird
147646,automobile
147647,automobile
147648,frog
147649,ship
147650,cat
147651,ship
147652,automobile
147653,truck
147654,automobile
147655,ship
147656,truck
147657,dog
147658,dog
147659,truck
147660,airplane
147661,horse
147662,bird
147663,frog
147664,horse
147665,bird
147666,cat
147667,airplane
147668,deer
147669,truck
147670,airplane
147671,bird
147672,bird
147673,ship
147674,ship
147675,frog
147676,frog
147677,truck
147678,horse
147679,horse
147680,automobile
147681,bird
147682,bird
147683,cat
147684,dog
147685,airplane
147686,frog
147687,frog
147688,automobile
147689,deer
147690,dog
147691,truck
147692,horse
147693,truck
147694,airplane
147695,airplane
147696,airplane
147697,frog
147698,cat
147699,horse
147700,dog
147701,truck
147702,frog
147703,frog
147704,airplane
147705,deer
147706,bird
147707,cat
147708,airplane
147709,bird
147710,dog
147711,truck
147712,cat
147713,airplane
147714,automobile
147715,deer
147716,airplane
147717,deer
147718,airplane
147719,automobile
147720,airplane
147721,horse
147722,horse
147723,automobile
147724,truck
147725,automobile
147726,truck
147727,truck
147728,airplane
147729,cat
147730,frog
147731,bird
147732,frog
147733,bird
147734,truck
147735,frog
147736,dog
147737,horse
147738,truck
147739,automobile
147740,ship
147741,airplane
147742,cat
147743,bird
147744,frog
147745,airplane
147746,airplane
147747,frog
147748,bird
147749,ship
147750,bird
147751,airplane
147752,frog
147753,bird
147754,truck
147755,ship
147756,frog
147757,dog
147758,bird
147759,cat
147760,frog
147761,truck
147762,frog
147763,airplane
147764,horse
147765,horse
147766,bird
147767,bird
147768,deer
147769,bird
147770,ship
147771,cat
147772,bird
147773,frog
147774,frog
147775,airplane
147776,dog
147777,truck
147778,cat
147779,airplane
147780,bird
147781,bird
147782,truck
147783,airplane
147784,truck
147785,truck
147786,bird
147787,cat
147788,automobile
147789,truck
147790,cat
147791,automobile
147792,horse
147793,bird
147794,ship
147795,automobile
147796,frog
147797,cat
147798,airplane
147799,deer
147800,horse
147801,airplane
147802,truck
147803,frog
147804,horse
147805,frog
147806,frog
147807,deer
147808,frog
147809,frog
147810,truck
147811,bird
147812,truck
147813,ship
147814,cat
147815,cat
147816,airplane
147817,automobile
147818,deer
147819,horse
147820,airplane
147821,airplane
147822,airplane
147823,bird
147824,truck
147825,bird
147826,airplane
147827,horse
147828,bird
147829,frog
147830,frog
147831,deer
147832,frog
147833,horse
147834,frog
147835,frog
147836,horse
147837,frog
147838,frog
147839,truck
147840,deer
147841,frog
147842,bird
147843,cat
147844,truck
147845,horse
147846,deer
147847,airplane
147848,frog
147849,airplane
147850,ship
147851,deer
147852,frog
147853,frog
147854,bird
147855,bird
147856,cat
147857,bird
147858,truck
147859,horse
147860,airplane
147861,automobile
147862,truck
147863,cat
147864,ship
147865,deer
147866,ship
147867,deer
147868,airplane
147869,bird
147870,frog
147871,deer
147872,dog
147873,ship
147874,automobile
147875,truck
147876,bird
147877,bird
147878,bird
147879,bird
147880,airplane
147881,frog
147882,automobile
147883,deer
147884,truck
147885,ship
147886,bird
147887,airplane
147888,frog
147889,cat
147890,airplane
147891,airplane
147892,frog
147893,truck
147894,dog
147895,bird
147896,frog
147897,truck
147898,cat
147899,automobile
147900,horse
147901,truck
147902,bird
147903,bird
147904,frog
147905,airplane
147906,frog
147907,automobile
147908,dog
147909,deer
147910,frog
147911,cat
147912,frog
147913,frog
147914,horse
147915,dog
147916,deer
147917,airplane
147918,cat
147919,deer
147920,ship
147921,bird
147922,truck
147923,automobile
147924,airplane
147925,bird
147926,airplane
147927,truck
147928,bird
147929,airplane
147930,automobile
147931,ship
147932,cat
147933,bird
147934,automobile
147935,dog
147936,deer
147937,cat
147938,dog
147939,airplane
147940,frog
147941,airplane
147942,truck
147943,frog
147944,bird
147945,truck
147946,frog
147947,frog
147948,automobile
147949,deer
147950,automobile
147951,dog
147952,automobile
147953,dog
147954,frog
147955,truck
147956,truck
147957,frog
147958,truck
147959,airplane
147960,automobile
147961,frog
147962,frog
147963,bird
147964,ship
147965,airplane
147966,frog
147967,horse
147968,frog
147969,dog
147970,cat
147971,cat
147972,bird
147973,dog
147974,bird
147975,bird
147976,airplane
147977,dog
147978,airplane
147979,truck
147980,dog
147981,cat
147982,bird
147983,bird
147984,truck
147985,airplane
147986,frog
147987,frog
147988,truck
147989,deer
147990,cat
147991,bird
147992,dog
147993,truck
147994,ship
147995,ship
147996,horse
147997,deer
147998,frog
147999,dog
148000,cat
148001,dog
148002,deer
148003,truck
148004,truck
148005,cat
148006,horse
148007,automobile
148008,deer
148009,frog
148010,frog
148011,dog
148012,truck
148013,automobile
148014,automobile
148015,automobile
148016,frog
148017,ship
148018,ship
148019,airplane
148020,cat
148021,horse
148022,deer
148023,truck
148024,ship
148025,horse
148026,truck
148027,horse
148028,truck
148029,cat
148030,frog
148031,airplane
148032,bird
148033,airplane
148034,airplane
148035,bird
148036,cat
148037,truck
148038,airplane
148039,frog
148040,bird
148041,horse
148042,automobile
148043,cat
148044,bird
148045,ship
148046,truck
148047,airplane
148048,airplane
148049,airplane
148050,airplane
148051,automobile
148052,frog
148053,truck
148054,dog
148055,frog
148056,deer
148057,automobile
148058,bird
148059,automobile
148060,bird
148061,automobile
148062,horse
148063,airplane
148064,automobile
148065,frog
148066,bird
148067,horse
148068,automobile
148069,bird
148070,horse
148071,bird
148072,bird
148073,airplane
148074,bird
148075,horse
148076,deer
148077,horse
148078,airplane
148079,airplane
148080,bird
148081,bird
148082,frog
148083,truck
148084,cat
148085,deer
148086,frog
148087,cat
148088,airplane
148089,truck
148090,airplane
148091,airplane
148092,deer
148093,automobile
148094,deer
148095,cat
148096,frog
148097,cat
148098,bird
148099,airplane
148100,truck
148101,deer
148102,automobile
148103,horse
148104,bird
148105,dog
148106,deer
148107,automobile
148108,ship
148109,dog
148110,cat
148111,deer
148112,bird
148113,bird
148114,frog
148115,airplane
148116,ship
148117,airplane
148118,truck
148119,truck
148120,cat
148121,cat
148122,frog
148123,ship
148124,frog
148125,deer
148126,automobile
148127,ship
148128,airplane
148129,airplane
148130,automobile
148131,ship
148132,ship
148133,deer
148134,deer
148135,frog
148136,frog
148137,frog
148138,airplane
148139,deer
148140,airplane
148141,horse
148142,automobile
148143,horse
148144,cat
148145,bird
148146,dog
148147,cat
148148,dog
148149,horse
148150,truck
148151,horse
148152,truck
148153,frog
148154,cat
148155,airplane
148156,bird
148157,cat
148158,dog
148159,airplane
148160,horse
148161,bird
148162,frog
148163,truck
148164,bird
148165,automobile
148166,frog
148167,airplane
148168,frog
148169,automobile
148170,bird
148171,dog
148172,deer
148173,frog
148174,frog
148175,bird
148176,airplane
148177,dog
148178,deer
148179,frog
148180,airplane
148181,truck
148182,truck
148183,ship
148184,airplane
148185,cat
148186,automobile
148187,truck
148188,bird
148189,horse
148190,frog
148191,dog
148192,frog
148193,dog
148194,dog
148195,frog
148196,ship
148197,dog
148198,bird
148199,frog
148200,deer
148201,bird
148202,ship
148203,airplane
148204,cat
148205,automobile
148206,frog
148207,frog
148208,truck
148209,horse
148210,horse
148211,bird
148212,deer
148213,cat
148214,truck
148215,ship
148216,deer
148217,dog
148218,deer
148219,frog
148220,ship
148221,frog
148222,frog
148223,automobile
148224,truck
148225,truck
148226,automobile
148227,cat
148228,bird
148229,dog
148230,frog
148231,dog
148232,cat
148233,frog
148234,ship
148235,frog
148236,bird
148237,bird
148238,truck
148239,bird
148240,truck
148241,ship
148242,ship
148243,frog
148244,bird
148245,bird
148246,horse
148247,airplane
148248,frog
148249,frog
148250,deer
148251,truck
148252,ship
148253,bird
148254,bird
148255,cat
148256,automobile
148257,airplane
148258,bird
148259,automobile
148260,airplane
148261,horse
148262,deer
148263,horse
148264,frog
148265,cat
148266,deer
148267,frog
148268,bird
148269,frog
148270,deer
148271,airplane
148272,deer
148273,frog
148274,automobile
148275,horse
148276,bird
148277,horse
148278,frog
148279,ship
148280,frog
148281,dog
148282,airplane
148283,bird
148284,bird
148285,frog
148286,deer
148287,frog
148288,airplane
148289,airplane
148290,frog
148291,truck
148292,bird
148293,deer
148294,deer
148295,frog
148296,frog
148297,automobile
148298,automobile
148299,horse
148300,deer
148301,cat
148302,deer
148303,frog
148304,deer
148305,cat
148306,bird
148307,horse
148308,frog
148309,cat
148310,dog
148311,airplane
148312,bird
148313,bird
148314,ship
148315,bird
148316,bird
148317,deer
148318,automobile
148319,automobile
148320,ship
148321,bird
148322,deer
148323,ship
148324,truck
148325,bird
148326,bird
148327,airplane
148328,truck
148329,bird
148330,automobile
148331,frog
148332,horse
148333,horse
148334,frog
148335,ship
148336,ship
148337,bird
148338,frog
148339,frog
148340,bird
148341,truck
148342,dog
148343,cat
148344,frog
148345,truck
148346,ship
148347,bird
148348,dog
148349,truck
148350,deer
148351,airplane
148352,automobile
148353,automobile
148354,ship
148355,truck
148356,frog
148357,truck
148358,bird
148359,frog
148360,truck
148361,bird
148362,frog
148363,deer
148364,cat
148365,horse
148366,deer
148367,cat
148368,bird
148369,cat
148370,deer
148371,ship
148372,bird
148373,dog
148374,bird
148375,dog
148376,frog
148377,automobile
148378,truck
148379,frog
148380,bird
148381,airplane
148382,ship
148383,frog
148384,horse
148385,deer
148386,frog
148387,airplane
148388,cat
148389,deer
148390,horse
148391,frog
148392,bird
148393,cat
148394,automobile
148395,truck
148396,deer
148397,automobile
148398,truck
148399,deer
148400,truck
148401,dog
148402,cat
148403,automobile
148404,cat
148405,truck
148406,deer
148407,automobile
148408,horse
148409,horse
148410,ship
148411,airplane
148412,bird
148413,bird
148414,truck
148415,cat
148416,automobile
148417,truck
148418,dog
148419,bird
148420,frog
148421,deer
148422,airplane
148423,bird
148424,bird
148425,dog
148426,truck
148427,frog
148428,cat
148429,dog
148430,dog
148431,truck
148432,bird
148433,cat
148434,deer
148435,cat
148436,dog
148437,cat
148438,deer
148439,airplane
148440,bird
148441,cat
148442,airplane
148443,automobile
148444,bird
148445,horse
148446,truck
148447,truck
148448,automobile
148449,deer
148450,airplane
148451,cat
148452,bird
148453,frog
148454,airplane
148455,airplane
148456,cat
148457,dog
148458,frog
148459,automobile
148460,frog
148461,bird
148462,deer
148463,bird
148464,truck
148465,frog
148466,cat
148467,truck
148468,airplane
148469,airplane
148470,ship
148471,deer
148472,cat
148473,airplane
148474,automobile
148475,truck
148476,frog
148477,frog
148478,automobile
148479,automobile
148480,deer
148481,deer
148482,dog
148483,deer
148484,airplane
148485,ship
148486,ship
148487,dog
148488,dog
148489,airplane
148490,cat
148491,bird
148492,ship
148493,deer
148494,truck
148495,airplane
148496,deer
148497,deer
148498,deer
148499,airplane
148500,frog
148501,truck
148502,cat
148503,truck
148504,cat
148505,airplane
148506,deer
148507,ship
148508,bird
148509,truck
148510,frog
148511,automobile
148512,cat
148513,cat
148514,deer
148515,cat
148516,deer
148517,horse
148518,horse
148519,horse
148520,airplane
148521,cat
148522,frog
148523,bird
148524,automobile
148525,frog
148526,airplane
148527,bird
148528,frog
148529,cat
148530,frog
148531,dog
148532,deer
148533,airplane
148534,dog
148535,automobile
148536,airplane
148537,dog
148538,ship
148539,horse
148540,automobile
148541,bird
148542,cat
148543,deer
148544,cat
148545,deer
148546,dog
148547,deer
148548,cat
148549,ship
148550,automobile
148551,airplane
148552,ship
148553,airplane
148554,automobile
148555,cat
148556,bird
148557,bird
148558,ship
148559,horse
148560,truck
148561,cat
148562,cat
148563,bird
148564,cat
148565,truck
148566,airplane
148567,frog
148568,automobile
148569,ship
148570,truck
148571,airplane
148572,airplane
148573,truck
148574,truck
148575,ship
148576,frog
148577,cat
148578,cat
148579,deer
148580,frog
148581,bird
148582,ship
148583,ship
148584,bird
148585,dog
148586,truck
148587,frog
148588,bird
148589,cat
148590,automobile
148591,cat
148592,horse
148593,airplane
148594,frog
148595,frog
148596,frog
148597,dog
148598,frog
148599,cat
148600,airplane
148601,cat
148602,bird
148603,deer
148604,automobile
148605,horse
148606,automobile
148607,truck
148608,frog
148609,horse
148610,cat
148611,horse
148612,deer
148613,truck
148614,deer
148615,dog
148616,truck
148617,truck
148618,frog
148619,airplane
148620,ship
148621,bird
148622,truck
148623,truck
148624,dog
148625,bird
148626,truck
148627,deer
148628,cat
148629,bird
148630,airplane
148631,dog
148632,airplane
148633,dog
148634,automobile
148635,frog
148636,ship
148637,dog
148638,dog
148639,cat
148640,bird
148641,automobile
148642,automobile
148643,ship
148644,frog
148645,bird
148646,truck
148647,truck
148648,cat
148649,horse
148650,airplane
148651,airplane
148652,truck
148653,airplane
148654,frog
148655,cat
148656,cat
148657,dog
148658,horse
148659,horse
148660,bird
148661,automobile
148662,deer
148663,cat
148664,bird
148665,truck
148666,cat
148667,bird
148668,airplane
148669,horse
148670,bird
148671,automobile
148672,cat
148673,bird
148674,frog
148675,deer
148676,deer
148677,truck
148678,bird
148679,airplane
148680,bird
148681,bird
148682,deer
148683,frog
148684,frog
148685,airplane
148686,dog
148687,frog
148688,airplane
148689,frog
148690,bird
148691,bird
148692,automobile
148693,frog
148694,dog
148695,bird
148696,automobile
148697,cat
148698,airplane
148699,frog
148700,frog
148701,automobile
148702,bird
148703,deer
148704,horse
148705,ship
148706,airplane
148707,cat
148708,airplane
148709,ship
148710,horse
148711,bird
148712,cat
148713,automobile
148714,deer
148715,frog
148716,truck
148717,dog
148718,deer
148719,deer
148720,bird
148721,bird
148722,automobile
148723,cat
148724,horse
148725,ship
148726,airplane
148727,frog
148728,deer
148729,frog
148730,truck
148731,deer
148732,airplane
148733,horse
148734,deer
148735,cat
148736,airplane
148737,frog
148738,cat
148739,dog
148740,truck
148741,cat
148742,truck
148743,truck
148744,deer
148745,deer
148746,truck
148747,frog
148748,dog
148749,dog
148750,airplane
148751,frog
148752,ship
148753,cat
148754,ship
148755,truck
148756,automobile
148757,truck
148758,bird
148759,cat
148760,horse
148761,dog
148762,ship
148763,frog
148764,truck
148765,horse
148766,ship
148767,airplane
148768,frog
148769,deer
148770,horse
148771,frog
148772,automobile
148773,airplane
148774,automobile
148775,bird
148776,automobile
148777,deer
148778,cat
148779,deer
148780,deer
148781,horse
148782,automobile
148783,automobile
148784,dog
148785,ship
148786,truck
148787,ship
148788,airplane
148789,deer
148790,ship
148791,frog
148792,frog
148793,bird
148794,deer
148795,bird
148796,bird
148797,cat
148798,cat
148799,truck
148800,truck
148801,frog
148802,automobile
148803,truck
148804,bird
148805,horse
148806,deer
148807,cat
148808,frog
148809,frog
148810,deer
148811,cat
148812,dog
148813,horse
148814,cat
148815,deer
148816,airplane
148817,dog
148818,deer
148819,automobile
148820,truck
148821,ship
148822,frog
148823,horse
148824,frog
148825,airplane
148826,truck
148827,deer
148828,truck
148829,truck
148830,cat
148831,dog
148832,automobile
148833,truck
148834,airplane
148835,automobile
148836,bird
148837,horse
148838,truck
148839,ship
148840,truck
148841,frog
148842,frog
148843,ship
148844,bird
148845,bird
148846,bird
148847,bird
148848,bird
148849,truck
148850,airplane
148851,truck
148852,automobile
148853,horse
148854,dog
148855,horse
148856,cat
148857,truck
148858,bird
148859,deer
148860,frog
148861,automobile
148862,airplane
148863,truck
148864,cat
148865,truck
148866,deer
148867,truck
148868,automobile
148869,bird
148870,horse
148871,airplane
148872,deer
148873,ship
148874,ship
148875,frog
148876,bird
148877,ship
148878,cat
148879,frog
148880,automobile
148881,ship
148882,cat
148883,ship
148884,airplane
148885,bird
148886,ship
148887,deer
148888,frog
148889,truck
148890,airplane
148891,cat
148892,deer
148893,cat
148894,cat
148895,cat
148896,truck
148897,truck
148898,automobile
148899,dog
148900,bird
148901,airplane
148902,ship
148903,cat
148904,bird
148905,horse
148906,deer
148907,ship
148908,ship
148909,cat
148910,automobile
148911,dog
148912,ship
148913,ship
148914,automobile
148915,truck
148916,bird
148917,automobile
148918,bird
148919,bird
148920,ship
148921,dog
148922,deer
148923,truck
148924,automobile
148925,cat
148926,frog
148927,dog
148928,truck
148929,ship
148930,frog
148931,dog
148932,frog
148933,frog
148934,bird
148935,automobile
148936,ship
148937,airplane
148938,frog
148939,frog
148940,automobile
148941,automobile
148942,cat
148943,cat
148944,airplane
148945,automobile
148946,frog
148947,frog
148948,bird
148949,deer
148950,automobile
148951,cat
148952,deer
148953,automobile
148954,airplane
148955,cat
148956,cat
148957,automobile
148958,truck
148959,ship
148960,horse
148961,bird
148962,ship
148963,automobile
148964,frog
148965,airplane
148966,automobile
148967,truck
148968,truck
148969,frog
148970,automobile
148971,horse
148972,automobile
148973,frog
148974,automobile
148975,frog
148976,cat
148977,horse
148978,truck
148979,ship
148980,airplane
148981,cat
148982,truck
148983,truck
148984,horse
148985,frog
148986,frog
148987,truck
148988,truck
148989,deer
148990,automobile
148991,horse
148992,airplane
148993,airplane
148994,bird
148995,truck
148996,ship
148997,frog
148998,airplane
148999,truck
149000,deer
149001,ship
149002,airplane
149003,automobile
149004,cat
149005,cat
149006,automobile
149007,automobile
149008,bird
149009,airplane
149010,dog
149011,cat
149012,truck
149013,frog
149014,frog
149015,truck
149016,airplane
149017,bird
149018,bird
149019,frog
149020,frog
149021,bird
149022,deer
149023,frog
149024,deer
149025,bird
149026,cat
149027,automobile
149028,airplane
149029,horse
149030,frog
149031,dog
149032,cat
149033,automobile
149034,truck
149035,truck
149036,deer
149037,bird
149038,bird
149039,dog
149040,bird
149041,horse
149042,bird
149043,dog
149044,dog
149045,bird
149046,bird
149047,deer
149048,airplane
149049,automobile
149050,cat
149051,automobile
149052,deer
149053,automobile
149054,frog
149055,frog
149056,deer
149057,cat
149058,deer
149059,horse
149060,cat
149061,airplane
149062,cat
149063,bird
149064,airplane
149065,truck
149066,deer
149067,cat
149068,bird
149069,frog
149070,ship
149071,ship
149072,cat
149073,airplane
149074,cat
149075,bird
149076,deer
149077,dog
149078,cat
149079,truck
149080,airplane
149081,bird
149082,bird
149083,bird
149084,truck
149085,airplane
149086,truck
149087,bird
149088,truck
149089,bird
149090,dog
149091,frog
149092,bird
149093,horse
149094,deer
149095,bird
149096,airplane
149097,bird
149098,dog
149099,cat
149100,deer
149101,airplane
149102,frog
149103,frog
149104,airplane
149105,truck
149106,deer
149107,bird
149108,bird
149109,frog
149110,dog
149111,airplane
149112,cat
149113,bird
149114,dog
149115,airplane
149116,bird
149117,frog
149118,cat
149119,cat
149120,cat
149121,truck
149122,bird
149123,automobile
149124,frog
149125,automobile
149126,truck
149127,bird
149128,ship
149129,deer
149130,cat
149131,automobile
149132,bird
149133,bird
149134,ship
149135,airplane
149136,truck
149137,cat
149138,deer
149139,frog
149140,dog
149141,airplane
149142,frog
149143,frog
149144,deer
149145,frog
149146,dog
149147,bird
149148,deer
149149,airplane
149150,truck
149151,cat
149152,automobile
149153,automobile
149154,frog
149155,cat
149156,ship
149157,cat
149158,truck
149159,truck
149160,frog
149161,deer
149162,cat
149163,truck
149164,automobile
149165,bird
149166,automobile
149167,ship
149168,cat
149169,ship
149170,dog
149171,frog
149172,bird
149173,frog
149174,frog
149175,dog
149176,truck
149177,truck
149178,frog
149179,ship
149180,ship
149181,cat
149182,airplane
149183,deer
149184,automobile
149185,cat
149186,dog
149187,cat
149188,dog
149189,horse
149190,automobile
149191,cat
149192,truck
149193,deer
149194,airplane
149195,frog
149196,ship
149197,truck
149198,dog
149199,deer
149200,dog
149201,airplane
149202,automobile
149203,automobile
149204,frog
149205,airplane
149206,airplane
149207,truck
149208,deer
149209,horse
149210,cat
149211,automobile
149212,frog
149213,truck
149214,ship
149215,dog
149216,cat
149217,truck
149218,deer
149219,frog
149220,truck
149221,frog
149222,airplane
149223,cat
149224,airplane
149225,automobile
149226,cat
149227,automobile
149228,bird
149229,deer
149230,cat
149231,cat
149232,cat
149233,frog
149234,deer
149235,cat
149236,horse
149237,bird
149238,frog
149239,automobile
149240,bird
149241,airplane
149242,airplane
149243,bird
149244,ship
149245,truck
149246,truck
149247,horse
149248,deer
149249,bird
149250,frog
149251,airplane
149252,cat
149253,horse
149254,deer
149255,deer
149256,frog
149257,cat
149258,truck
149259,truck
149260,bird
149261,horse
149262,horse
149263,truck
149264,cat
149265,airplane
149266,frog
149267,truck
149268,ship
149269,horse
149270,frog
149271,horse
149272,ship
149273,bird
149274,ship
149275,cat
149276,dog
149277,cat
149278,frog
149279,truck
149280,automobile
149281,cat
149282,automobile
149283,cat
149284,cat
149285,deer
149286,dog
149287,dog
149288,cat
149289,truck
149290,truck
149291,cat
149292,horse
149293,deer
149294,cat
149295,deer
149296,cat
149297,truck
149298,truck
149299,airplane
149300,cat
149301,dog
149302,bird
149303,frog
149304,bird
149305,deer
149306,truck
149307,airplane
149308,cat
149309,automobile
149310,ship
149311,automobile
149312,bird
149313,deer
149314,ship
149315,airplane
149316,deer
149317,frog
